XXXXXXXXX: [22.28912516288542, 22.260032535961486, 22.187074518089453, 21.97487448012729, 23.22984103262802, 22.178881846869267, 22.150105848916702, 22.193646478522194, 22.17545002345475]
X1XXXXXXX: [21.287523835553188, 0.0, 20.95972520587098, 21.032145678623863, 22.542722062100736, 21.43011757607038, 21.181372721013126, 21.381909894523893, 21.24831588996923]
X1XXXX01X: [14.96349474302192, 0.0, 15.437954036633771, 18.758473916181497, 21.259092187799215, 17.294994055814943, 0.0, 0.0, 17.84154456879978]
11XXX001X: [0.0, 0.0, 0.3737549042357061, 0.17901337967811248, 3.4027255641200447, 0.0, 0.0, 0.0, -0.29618687538698185]
XXXXX1X0X: [22.699601908272964, 22.605397767729894, 22.723668684888285, 22.369581089652915, 24.505275612992392, 0.0, 22.805620207213334, 0.0, 22.274188778907305]
0X1XX1X0X: [0.0, 0.06767641288695816, 0.0, -0.012517664872262635, 0.33396541159431725, 0.0, 0.1773962793254296, 0.0, 0.9866534878624477]
011XX1X00: [0.0, 0.0, 0.0, 0.3205269786890036, 1.2150831806514126, 0.0, 0.23081112576334248, 0.0, 0.0]
XXXXX1XX0: [22.735695917136294, 22.78184395038718, 22.450747791179055, 22.961093659337916, 24.101226492732664, 0.0, 22.672296120466164, 22.693391545021672, 0.0]
1XXX01XX0: [0.0, 4.484793837032072, 3.9878435582154546, 4.226488877284059, 0.0, 0.0, 5.3789742544549215, 4.215638036969628, 0.0]
11XX010X0: [0.0, 0.0, 4.384442761493116, 7.096738222554169, 0.0, 0.0, 0.0, 9.884928032204165, 0.0]
XXX1XXXXX: [20.294639026114332, 20.638629925855366, 20.339070598516997, 0.0, 21.58150146856104, 20.461508376837706, 20.573739627734867, 20.79149528057862, 20.73693615307109]
XXX1X0X1X: [12.49029547292689, 14.908405740207554, 15.865594793641545, 0.0, 18.34679977626996, 0.0, 11.76836083539191, 0.0, 15.673084750930208]
1XX1X001X: [0.0, 1.3579411286918743, 0.8222191743193754, 0.0, 2.823412303993262, 0.0, 0.0, 0.0, 1.1021021602593244]
11X10001X: [0.0, 0.0, 8.12508818360449, 0.0, 0.0, 0.0, 0.0, 0.0, 4.739507694217899]
XXX1X0XXX: [21.40052954690294, 21.19241109699548, 21.4693815066136, 0.0, 22.73982287282972, 0.0, 20.925648808966102, 21.204363018530813, 21.281604354082067]
0XX1X01XX: [0.0, 2.098701120295931, 3.2626550874183184, 0.0, 6.205881454076697, 0.0, 0.0, 2.3825066085793605, 0.8099830805801622]
0101X01XX: [0.0, 0.0, 0.0, 0.0, 1.3435783457046773, 0.0, 0.0, 0.27009583625262495, 0.424595610092631]
01010011X: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.427555318133834]
X0XXXXXX1: [22.815744153141367, 0.0, 22.82113766942118, 22.912129379604522, 24.50885281402131, 23.038419625908976, 22.697388119212174, 22.866144812939595, 0.0]
00XX1XXX1: [0.0, 0.0, 2.8215763416963844, 0.7611445578952698, 0.0, 1.6477387725867398, 1.5100370290816547, 0.8642567277825421, 0.0]
1XXXX0XXX: [0.0, 21.98358894778698, 22.87675476984882, 22.573105054496036, 24.337877775562273, 0.0, 22.141754031511187, 22.74240089936518, 22.94884540255111]
1XXX00X1X: [0.0, 5.247715642426084, 5.518493621012502, 6.3470071526062135, 0.0, 0.0, 5.301390190823549, 0.0, 5.389589977289608]
1XX10001X: [0.0, 7.980055008797517, 8.990534961458984, 0.0, 0.0, 0.0, 0.0, 0.0, 6.421367376829476]
1X1100010: [0.0, -0.09999996073990723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
XXXXXX1XX: [20.942264507142568, 21.532713038498816, 21.1393991808183, 21.751830915794343, 22.791334761631756, 21.600365018697595, 0.0, 21.36760378791726, 21.690978734253026]
X1XXX01XX: [14.562165266354778, 0.0, 15.352701075761539, 14.523016180503213, 18.86294969775489, 0.0, 0.0, 8.819283528370487, 8.90557596667791]
X1XX101X0: [0.03864112804528025, 0.0, 2.0909473916658623, -0.07440577660164258, 0.0, 0.0, 0.0, 0.41297644213607276, 0.0]
11XX10100: [0.0, 0.0, 1.7255022797481347, -0.5471687606879934, 0.0, 0.0, 0.0, 0.0, 0.0]
XX1XXX0XX: [20.365209451991927, 20.623833721898677, 0.0, 20.47496641409038, 21.937888065644778, 20.508097421443672, 0.0, 20.11043456903082, 20.727623983326836]
XX1X1X0X0: [0.9823777787097315, 0.39578607674413385, 0.0, 1.5808355225784916, 0.0, 0.7780578323804231, 0.0, 0.8274740685082236, 0.0]
101X1X0X0: [0.0, 0.0, 0.0, 0.37023364418342025, 0.0, 0.6750441529580612, 0.0, 0.23781386516951908, 0.0]
1011100X0: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.355526491082571, 0.0]
XXXX0X1XX: [4.9264223364688755, 4.9726827353055505, 4.978602680108373, 5.021872311321548, 0.0, 5.243118053635902, 0.0, 5.044609711051357, 5.052545289710545]
X1XX001XX: [14.116967227727203, 0.0, 14.654577689274957, 16.355837345575022, 0.0, 0.0, 0.0, 14.228342125397242, 14.840587751468131]
11XX0010X: [0.0, 0.0, 1.6741545561258182, 4.276911046314142, 0.0, 0.0, 0.0, 0.0, 1.2791140664492888]
XXXX1XXXX: [0.42512667937813464, 0.5347794435608908, 0.4483685793091613, 0.4340406726653931, 0.0, 0.421833801945515, 0.3400543734337541, 0.3657669161863425, 0.8736431316574071]
